id,account_id,occurred_at,standard_qty,gloss_qty,poster_qty,total,standard_amt_usd,gloss_amt_usd,poster_amt_usd,total_amt_usd
1764.0,2341.0,2016-10-25 09:56:40,471.0,11.0,7.0,489.0,2350.29,82.39,56.84,2489.52
1765.0,2341.0,2016-11-24 07:22:22,485.0,0.0,27.0,512.0,2420.15,0.0,219.24,2639.39
1766.0,2341.0,2016-12-23 09:43:43,488.0,61.0,0.0,549.0,2435.12,456.89,0.0,2892.01
1767.0,2351.0,2013-12-16 06:16:57,491.0,1.0,8.0,500.0,2450.09,7.49,64.96,2522.54
1768.0,2351.0,2014-01-15 03:51:03,499.0,4.0,1.0,504.0,2490.01,29.96,8.12,2528.09
1769.0,2351.0,2014-02-13 21:09:51,280.0,5.0,18.0,303.0,1397.2,37.45,146.16,1580.81
1770.0,2351.0,2014-03-15 17:05:21,490.0,16.0,0.0,506.0,2445.1,119.84,0.0,2564.94
1771.0,2351.0,2014-04-13 13:58:34,487.0,13.0,18.0,518.0,2430.13,97.37,146.16,2673.66
1772.0,2351.0,2014-05-12 15:16:42,489.0,10.0,48.0,547.0,2440.11,74.9,389.76,2904.77
1773.0,2351.0,2014-06-11 03:28:56,523.0,16.0,865.0,1404.0,2609.77,119.84,7023.8,9753.41
1774.0,2351.0,2014-07-10 13:51:26,499.0,13.0,17.0,529.0,2490.01,97.37,138.04,2725.42
1775.0,2351.0,2014-08-08 18:04:54,559.0,13.0,14.0,586.0,2789.41,97.37,113.68,3000.46
1776.0,2351.0,2014-09-06 12:49:59,471.0,11.0,133.0,615.0,2350.29,82.39,1079.96,3512.64
1777.0,2351.0,2014-10-05 05:01:16,538.0,11.0,200.0,749.0,2684.62,82.39,1624.0,4391.01
1778.0,2351.0,2014-11-04 11:08:09,544.0,27.0,159.0,730.0,2714.56,202.23,1291.08,4207.87
1779.0,2351.0,2014-12-04 07:06:02,507.0,25.0,14.0,546.0,2529.93,187.25,113.68,2830.86
1780.0,2351.0,2015-01-03 22:31:31,725.0,0.0,11.0,736.0,3617.75,0.0,89.32,3707.07
1781.0,2351.0,2015-02-01 22:07:06,430.0,2.0,66.0,498.0,2145.7,14.98,535.92,2696.6
1782.0,2351.0,2015-03-02 00:27:50,506.0,17.0,2.0,525.0,2524.94,127.33,16.24,2668.51
1783.0,2351.0,2015-04-01 08:19:12,498.0,20.0,3.0,521.0,2485.02,149.8,24.36,2659.18
1784.0,2351.0,2015-05-01 13:52:09,443.0,0.0,0.0,443.0,2210.57,0.0,0.0,2210.57
1785.0,2351.0,2015-05-31 20:14:35,498.0,18.0,7.0,523.0,2485.02,134.82,56.84,2676.68
1786.0,2351.0,2015-06-30 03:56:47,516.0,30.0,41.0,587.0,2574.84,224.7,332.92,3132.46
1787.0,2351.0,2015-07-29 01:23:10,504.0,135.0,3.0,642.0,2514.96,1011.15,24.36,3550.47
1788.0,2351.0,2015-08-27 12:47:53,495.0,5.0,12.0,512.0,2470.05,37.45,97.44,2604.94
1789.0,2351.0,2015-09-26 20:41:01,497.0,17.0,0.0,514.0,2480.03,127.33,0.0,2607.36
1790.0,2351.0,2015-10-26 10:23:17,545.0,17.0,17.0,579.0,2719.55,127.33,138.04,2984.92
1791.0,2351.0,2015-11-25 16:57:51,538.0,8.0,64.0,610.0,2684.62,59.92,519.68,3264.22
1792.0,2351.0,2015-12-25 22:49:45,489.0,54.0,19.0,562.0,2440.11,404.46,154.28,2998.85
1793.0,2351.0,2016-01-24 02:41:12,433.0,15.0,41.0,489.0,2160.67,112.35,332.92,2605.94
1794.0,2351.0,2016-02-22 10:32:41,504.0,7.0,12.0,523.0,2514.96,52.43,97.44,2664.83
1795.0,2351.0,2016-03-23 04:19:09,476.0,16.0,8.0,500.0,2375.24,119.84,64.96,2560.04
1796.0,2351.0,2016-04-21 03:59:31,499.0,26.0,16.0,541.0,2490.01,194.74,129.92,2814.67
1797.0,2351.0,2016-05-21 23:49:37,555.0,0.0,6.0,561.0,2769.45,0.0,48.72,2818.17
1798.0,2351.0,2016-06-20 10:44:25,492.0,49.0,64.0,605.0,2455.08,367.01,519.68,3341.77
1799.0,2351.0,2016-07-20 03:28:45,503.0,23.0,0.0,526.0,2509.97,172.27,0.0,2682.24
1800.0,2351.0,2016-08-18 02:45:19,499.0,11.0,0.0,510.0,2490.01,82.39,0.0,2572.4
1801.0,2351.0,2016-09-16 05:29:28,402.0,1.0,10.0,413.0,2005.98,7.49,81.2,2094.67
1802.0,2351.0,2016-10-16 08:28:39,486.0,6.0,35.0,527.0,2425.14,44.94,284.2,2754.28
1803.0,2351.0,2016-12-15 00:16:07,525.0,115.0,30.0,670.0,2619.75,861.35,243.6,3724.7
1804.0,2361.0,2015-05-19 11:09:53,497.0,3.0,14.0,514.0,2480.03,22.47,113.68,2616.18
1805.0,2361.0,2015-06-17 21:02:15,505.0,11.0,0.0,516.0,2519.95,82.39,0.0,2602.34
1806.0,2361.0,2015-07-16 07:37:20,493.0,0.0,9.0,502.0,2460.07,0.0,73.08,2533.15
1807.0,2361.0,2015-08-14 15:28:24,493.0,18.0,122.0,633.0,2460.07,134.82,990.64,3585.53
1808.0,2361.0,2015-09-12 18:26:23,503.0,0.0,0.0,503.0,2509.97,0.0,0.0,2509.97
1809.0,2361.0,2015-10-11 19:09:43,632.0,18.0,9.0,659.0,3153.68,134.82,73.08,3361.58
1810.0,2361.0,2015-11-09 04:49:49,508.0,0.0,37.0,545.0,2534.92,0.0,300.44,2835.36
1811.0,2361.0,2015-12-09 06:24:55,522.0,0.0,11.0,533.0,2604.78,0.0,89.32,2694.1
1812.0,2361.0,2016-01-07 22:28:54,458.0,4.0,0.0,462.0,2285.42,29.96,0.0,2315.38
1813.0,2361.0,2016-02-06 03:38:08,532.0,1.0,13.0,546.0,2654.68,7.49,105.56,2767.73
1814.0,2361.0,2016-03-06 10:40:41,467.0,4.0,0.0,471.0,2330.33,29.96,0.0,2360.29
1815.0,2361.0,2016-04-05 01:41:45,504.0,0.0,0.0,504.0,2514.96,0.0,0.0,2514.96
1816.0,2361.0,2016-05-05 14:46:01,502.0,16.0,29.0,547.0,2504.98,119.84,235.48,2860.3
1817.0,2361.0,2016-06-04 01:15:53,541.0,12.0,17.0,570.0,2699.59,89.88,138.04,2927.51
1818.0,2361.0,2016-07-04 22:23:50,476.0,0.0,215.0,691.0,2375.24,0.0,1745.8,4121.04
1819.0,2361.0,2016-08-02 20:14:35,516.0,3.0,19.0,538.0,2574.84,22.47,154.28,2751.59
1820.0,2361.0,2016-09-01 11:52:10,607.0,14.0,9.0,630.0,3028.93,104.86,73.08,3206.87
1821.0,2361.0,2016-10-01 01:48:39,504.0,16.0,15.0,535.0,2514.96,119.84,121.8,2756.6
1822.0,2361.0,2016-10-30 23:09:10,486.0,11.0,15.0,512.0,2425.14,82.39,121.8,2629.33
1823.0,2361.0,2016-11-29 07:19:36,542.0,32.0,13.0,587.0,2704.58,239.68,105.56,3049.82
1824.0,2361.0,2016-12-29 07:18:36,497.0,515.0,0.0,1012.0,2480.03,3857.35,0.0,6337.38
1825.0,2371.0,2013-12-27 22:08:03,92.0,0.0,48.0,140.0,459.08,0.0,389.76,848.84
1826.0,2371.0,2014-01-25 15:02:02,140.0,56.0,28.0,224.0,698.6,419.44,227.36,1345.4
1827.0,2371.0,2014-02-24 18:05:29,131.0,13.0,20.0,164.0,653.69,97.37,162.4,913.46
1828.0,2371.0,2014-03-26 10:49:33,105.0,22.0,24.0,151.0,523.95,164.78,194.88,883.61
1829.0,2371.0,2014-04-25 04:19:24,120.0,40.0,16.0,176.0,598.8,299.6,129.92,1028.32
1830.0,2371.0,2014-05-25 12:56:59,152.0,0.0,31.0,183.0,758.48,0.0,251.72,1010.2
1831.0,2371.0,2014-06-24 02:03:53,101.0,57.0,30.0,188.0,503.99,426.93,243.6,1174.52
1832.0,2371.0,2014-07-23 19:03:41,17.0,36.0,29.0,82.0,84.83,269.64,235.48,589.95
1833.0,2371.0,2014-08-21 20:54:09,28.0,25.0,25.0,78.0,139.72,187.25,203.0,529.97
1834.0,2371.0,2014-09-20 21:03:54,98.0,29.0,35.0,162.0,489.02,217.21,284.2,990.43
1835.0,2371.0,2014-10-20 17:49:31,95.0,43.0,44.0,182.0,474.05,322.07,357.28,1153.4
1836.0,2371.0,2014-11-19 21:57:36,91.0,29.0,35.0,155.0,454.09,217.21,284.2,955.5
1837.0,2371.0,2014-12-19 16:10:30,90.0,0.0,0.0,90.0,449.1,0.0,0.0,449.1
1838.0,2371.0,2015-01-18 03:07:44,65.0,31.0,3.0,99.0,324.35,232.19,24.36,580.9
1839.0,2371.0,2015-02-17 23:41:01,105.0,24.0,57.0,186.0,523.95,179.76,462.84,1166.55
1840.0,2371.0,2015-03-18 19:17:08,102.0,49.0,0.0,151.0,508.98,367.01,0.0,875.99
1841.0,2371.0,2015-04-17 04:08:52,129.0,31.0,23.0,183.0,643.71,232.19,186.76,1062.66
1842.0,2371.0,2015-05-16 03:29:32,91.0,36.0,50.0,177.0,454.09,269.64,406.0,1129.73
1843.0,2371.0,2015-06-14 04:26:52,99.0,34.0,33.0,166.0,494.01,254.66,267.96,1016.63
1844.0,2371.0,2015-07-14 16:46:05,110.0,97.0,4.0,211.0,548.9,726.53,32.48,1307.91
1845.0,2381.0,2013-12-14 10:37:07,1051.0,37.0,101.0,1189.0,5244.49,277.13,820.12,6341.74
1846.0,2381.0,2014-01-12 02:24:20,500.0,29.0,10.0,539.0,2495.0,217.21,81.2,2793.41
1847.0,2381.0,2014-02-10 03:40:07,500.0,0.0,33.0,533.0,2495.0,0.0,267.96,2762.96
1848.0,2381.0,2014-03-12 11:16:38,493.0,0.0,0.0,493.0,2460.07,0.0,0.0,2460.07
1849.0,2381.0,2014-04-11 04:40:49,509.0,18.0,0.0,527.0,2539.91,134.82,0.0,2674.73
1850.0,2381.0,2014-05-11 14:01:28,815.0,9.0,12.0,836.0,4066.85,67.41,97.44,4231.7
1851.0,2381.0,2014-06-09 21:28:04,491.0,0.0,0.0,491.0,2450.09,0.0,0.0,2450.09
1852.0,2381.0,2014-07-09 16:10:34,484.0,0.0,0.0,484.0,2415.16,0.0,0.0,2415.16
1853.0,2381.0,2014-08-08 09:30:24,551.0,8.0,281.0,840.0,2749.49,59.92,2281.72,5091.13
1854.0,2381.0,2014-09-07 22:52:42,493.0,18.0,4.0,515.0,2460.07,134.82,32.48,2627.37
1855.0,2381.0,2014-10-06 22:10:34,463.0,0.0,0.0,463.0,2310.37,0.0,0.0,2310.37
1856.0,2381.0,2014-11-05 04:14:10,382.0,8.0,0.0,390.0,1906.18,59.92,0.0,1966.1
1857.0,2381.0,2014-12-04 18:48:38,497.0,22.0,17.0,536.0,2480.03,164.78,138.04,2782.85
1858.0,2381.0,2015-01-02 15:07:15,498.0,0.0,0.0,498.0,2485.02,0.0,0.0,2485.02
1859.0,2391.0,2016-08-10 16:21:32,88.0,35.0,17.0,140.0,439.12,262.15,138.04,839.31
1860.0,2391.0,2016-09-09 03:19:50,113.0,16.0,21.0,150.0,563.87,119.84,170.52,854.23
1861.0,2391.0,2016-10-08 17:31:23,96.0,29.0,33.0,158.0,479.04,217.21,267.96,964.21
1862.0,2391.0,2016-11-07 13:46:06,108.0,21.0,17.0,146.0,538.92,157.29,138.04,834.25
1863.0,2391.0,2016-12-06 10:05:56,128.0,22.0,63.0,213.0,638.72,164.78,511.56,1315.06
1864.0,2401.0,2016-07-31 05:21:17,117.0,35.0,20.0,172.0,583.83,262.15,162.4,1008.38
1865.0,2411.0,2013-12-16 02:27:22,506.0,4.0,40.0,550.0,2524.94,29.96,324.8,2879.7
1866.0,2411.0,2014-01-14 18:17:53,493.0,20.0,15.0,528.0,2460.07,149.8,121.8,2731.67
1867.0,2411.0,2014-02-12 00:27:09,507.0,0.0,0.0,507.0,2529.93,0.0,0.0,2529.93
1868.0,2411.0,2014-03-13 22:11:19,521.0,15.0,7.0,543.0,2599.79,112.35,56.84,2768.98
1869.0,2411.0,2014-04-12 02:28:42,502.0,17.0,22.0,541.0,2504.98,127.33,178.64,2810.95
1870.0,2411.0,2014-05-12 11:55:32,486.0,10.0,0.0,496.0,2425.14,74.9,0.0,2500.04
1871.0,2411.0,2014-06-10 00:32:07,486.0,9.0,13.0,508.0,2425.14,67.41,105.56,2598.11
1872.0,2411.0,2014-07-10 00:47:36,500.0,0.0,12.0,512.0,2495.0,0.0,97.44,2592.44
1873.0,2411.0,2014-08-09 08:02:38,502.0,15.0,12.0,529.0,2504.98,112.35,97.44,2714.77
1874.0,2411.0,2014-09-08 04:13:45,496.0,11.0,15.0,522.0,2475.04,82.39,121.8,2679.23
1875.0,2411.0,2014-10-07 02:39:51,508.0,17.0,157.0,682.0,2534.92,127.33,1274.84,3937.09
1876.0,2411.0,2014-11-05 12:40:58,498.0,0.0,2.0,500.0,2485.02,0.0,16.24,2501.26
1877.0,2411.0,2014-12-05 15:41:05,513.0,0.0,0.0,513.0,2559.87,0.0,0.0,2559.87
1878.0,2411.0,2015-01-03 20:19:53,506.0,16.0,20.0,542.0,2524.94,119.84,162.4,2807.18
1879.0,2411.0,2015-02-02 20:35:39,496.0,65.0,40.0,601.0,2475.04,486.85,324.8,3286.69
1880.0,2411.0,2015-03-03 11:59:21,488.0,0.0,10.0,498.0,2435.12,0.0,81.2,2516.32
1881.0,2411.0,2015-04-01 02:33:49,495.0,33.0,49.0,577.0,2470.05,247.17,397.88,3115.1
1882.0,2411.0,2015-04-30 12:32:33,574.0,14.0,13.0,601.0,2864.26,104.86,105.56,3074.68
1883.0,2411.0,2015-05-29 15:19:40,497.0,0.0,0.0,497.0,2480.03,0.0,0.0,2480.03
1884.0,2411.0,2015-06-28 16:29:24,510.0,244.0,18.0,772.0,2544.9,1827.56,146.16,4518.62
1885.0,2411.0,2015-07-27 17:33:55,500.0,15.0,0.0,515.0,2495.0,112.35,0.0,2607.35
1886.0,2411.0,2015-08-25 20:19:55,490.0,0.0,0.0,490.0,2445.1,0.0,0.0,2445.1
1887.0,2411.0,2015-09-24 22:33:50,501.0,6.0,7.0,514.0,2499.99,44.94,56.84,2601.77
1888.0,2411.0,2015-10-23 09:55:20,516.0,0.0,17.0,533.0,2574.84,0.0,138.04,2712.88
1889.0,2411.0,2015-11-21 01:55:43,507.0,0.0,41.0,548.0,2529.93,0.0,332.92,2862.85
1890.0,2411.0,2015-12-21 15:06:42,504.0,0.0,23.0,527.0,2514.96,0.0,186.76,2701.72
1891.0,2411.0,2016-01-19 08:50:42,718.0,38.0,6.0,762.0,3582.82,284.62,48.72,3916.16
1892.0,2411.0,2016-02-17 22:13:19,490.0,14.0,21.0,525.0,2445.1,104.86,170.52,2720.48
1893.0,2411.0,2016-03-17 06:10:18,502.0,8.0,17.0,527.0,2504.98,59.92,138.04,2702.94
1894.0,2411.0,2016-04-15 02:04:04,562.0,25.0,142.0,729.0,2804.38,187.25,1153.04,4144.67
1895.0,2411.0,2016-05-14 01:14:50,147.0,14.0,40.0,201.0,733.53,104.86,324.8,1163.19
1896.0,2411.0,2016-06-12 08:28:18,499.0,0.0,0.0,499.0,2490.01,0.0,0.0,2490.01
1897.0,2411.0,2016-07-12 05:35:51,935.0,1.0,0.0,936.0,4665.65,7.49,0.0,4673.14
1898.0,2411.0,2016-08-11 21:13:56,602.0,0.0,0.0,602.0,3003.98,0.0,0.0,3003.98
1899.0,2411.0,2016-09-10 04:02:25,599.0,29.0,6.0,634.0,2989.01,217.21,48.72,3254.94
1900.0,2411.0,2016-10-10 04:59:12,484.0,0.0,0.0,484.0,2415.16,0.0,0.0,2415.16
1901.0,2411.0,2016-11-08 13:39:25,499.0,3.0,11.0,513.0,2490.01,22.47,89.32,2601.8
1902.0,2411.0,2016-12-08 23:26:21,511.0,5.0,10.0,526.0,2549.89,37.45,81.2,2668.54
1903.0,2421.0,2016-10-17 13:29:56,295.0,10.0,0.0,305.0,1472.05,74.9,0.0,1546.95
1904.0,2421.0,2016-11-16 12:58:10,456.0,30.0,26.0,512.0,2275.44,224.7,211.12,2711.26
1905.0,2421.0,2016-12-15 12:17:59,272.0,0.0,0.0,272.0,1357.28,0.0,0.0,1357.28
1906.0,2431.0,2016-11-21 08:43:54,835.0,11.0,1.0,847.0,4166.65,82.39,8.12,4257.16
1907.0,2431.0,2016-12-21 08:54:05,490.0,0.0,3.0,493.0,2445.1,0.0,24.36,2469.46
1908.0,2441.0,2016-08-23 15:35:21,67.0,43.0,0.0,110.0,334.33,322.07,0.0,656.4
1909.0,2441.0,2016-09-21 17:49:59,102.0,19.0,19.0,140.0,508.98,142.31,154.28,805.57
1910.0,2441.0,2016-11-20 05:16:09,78.0,42.0,19.0,139.0,389.22,314.58,154.28,858.08
1911.0,2441.0,2016-12-19 21:18:32,118.0,66.0,29.0,213.0,588.82,494.34,235.48,1318.64
1912.0,2451.0,2016-12-18 20:11:26,280.0,69.0,20.0,369.0,1397.2,516.81,162.4,2076.41
1913.0,2461.0,2013-12-29 09:50:38,0.0,6450.0,45.0,6495.0,0.0,48310.5,365.4,48675.9
1914.0,2461.0,2014-01-28 00:43:27,153.0,12.0,71.0,236.0,763.47,89.88,576.52,1429.87
1915.0,2461.0,2014-02-26 10:34:55,138.0,22.0,18.0,178.0,688.62,164.78,146.16,999.56
1916.0,2461.0,2014-03-28 03:40:49,144.0,0.0,0.0,144.0,718.56,0.0,0.0,718.56
1917.0,2461.0,2014-04-27 13:29:11,150.0,4.0,9.0,163.0,748.5,29.96,73.08,851.54
1918.0,2461.0,2014-05-27 22:07:49,152.0,12.0,0.0,164.0,758.48,89.88,0.0,848.36
1919.0,2461.0,2014-06-26 15:35:11,141.0,13.0,19.0,173.0,703.59,97.37,154.28,955.24
1920.0,2461.0,2014-07-25 23:15:24,153.0,0.0,12.0,165.0,763.47,0.0,97.44,860.91
1921.0,2461.0,2014-11-19 09:17:21,1012.0,0.0,8.0,1020.0,5049.88,0.0,64.96,5114.84
1922.0,2461.0,2014-12-18 20:52:37,143.0,29.0,27.0,199.0,713.57,217.21,219.24,1150.02
1923.0,2461.0,2015-01-17 11:12:46,105.0,3.0,0.0,108.0,523.95,22.47,0.0,546.42
1924.0,2461.0,2015-02-15 16:42:57,148.0,18.0,8.0,174.0,738.52,134.82,64.96,938.3
1925.0,2461.0,2015-03-16 02:41:55,150.0,12.0,12.0,174.0,748.5,89.88,97.44,935.82
1926.0,2461.0,2015-05-14 09:52:03,161.0,446.0,0.0,607.0,803.39,3340.54,0.0,4143.93
1927.0,2461.0,2015-06-12 11:46:31,206.0,0.0,0.0,206.0,1027.94,0.0,0.0,1027.94
1928.0,2461.0,2015-07-11 02:33:01,143.0,0.0,41.0,184.0,713.57,0.0,332.92,1046.49
1929.0,2461.0,2015-08-10 05:51:19,146.0,26.0,13.0,185.0,728.54,194.74,105.56,1028.84
1930.0,2461.0,2015-09-09 14:04:08,362.0,0.0,0.0,362.0,1806.38,0.0,0.0,1806.38
1931.0,2461.0,2015-10-09 17:54:11,71.0,14.0,6.0,91.0,354.29,104.86,48.72,507.87
1932.0,2461.0,2015-11-07 17:12:32,185.0,20.0,0.0,205.0,923.15,149.8,0.0,1072.95
1933.0,2461.0,2015-12-06 20:26:07,147.0,20.0,0.0,167.0,733.53,149.8,0.0,883.33
1934.0,2461.0,2016-01-05 16:02:18,152.0,0.0,65.0,217.0,758.48,0.0,527.8,1286.28
1935.0,2461.0,2016-02-03 16:41:16,227.0,296.0,54.0,577.0,1132.73,2217.04,438.48,3788.25
1936.0,2461.0,2016-03-04 23:45:30,154.0,0.0,1.0,155.0,768.46,0.0,8.12,776.58
1937.0,2461.0,2016-04-03 04:49:57,143.0,46.0,7.0,196.0,713.57,344.54,56.84,1114.95
1938.0,2461.0,2016-06-01 09:14:24,135.0,1.0,20.0,156.0,673.65,7.49,162.4,843.54
1939.0,2461.0,2016-07-01 18:31:59,181.0,0.0,4078.0,4259.0,903.19,0.0,33113.36,34016.55
1940.0,2471.0,2016-07-17 15:21:11,355.0,26.0,36.0,417.0,1771.45,194.74,292.32,2258.51
1941.0,2471.0,2016-08-16 22:56:47,302.0,24.0,0.0,326.0,1506.98,179.76,0.0,1686.74
1942.0,2471.0,2016-09-14 19:52:51,292.0,40.0,22.0,354.0,1457.08,299.6,178.64,1935.32
1943.0,2471.0,2016-10-14 15:44:18,297.0,191.0,22.0,510.0,1482.03,1430.59,178.64,3091.26
1944.0,2471.0,2016-11-13 22:25:20,284.0,0.0,0.0,284.0,1417.16,0.0,0.0,1417.16
1945.0,2471.0,2016-12-12 23:24:33,301.0,23.0,16.0,340.0,1501.99,172.27,129.92,1804.18
1946.0,2481.0,2013-12-06 02:13:20,502.0,4.0,33.0,539.0,2504.98,29.96,267.96,2802.9
1947.0,2481.0,2014-01-05 01:12:44,515.0,38.0,0.0,553.0,2569.85,284.62,0.0,2854.47
1948.0,2481.0,2014-02-03 07:36:57,499.0,24.0,0.0,523.0,2490.01,179.76,0.0,2669.77
1949.0,2481.0,2014-03-04 00:55:49,502.0,65.0,23.0,590.0,2504.98,486.85,186.76,3178.59
1950.0,2481.0,2014-04-03 01:39:49,496.0,8.0,1.0,505.0,2475.04,59.92,8.12,2543.08
1951.0,2481.0,2014-05-02 15:47:22,551.0,3.0,8.0,562.0,2749.49,22.47,64.96,2836.92
1952.0,2481.0,2014-05-31 17:03:46,505.0,12.0,24.0,541.0,2519.95,89.88,194.88,2804.71
1953.0,2481.0,2014-06-29 04:33:15,500.0,5.0,1.0,506.0,2495.0,37.45,8.12,2540.57
1954.0,2481.0,2014-07-28 18:02:10,497.0,13.0,0.0,510.0,2480.03,97.37,0.0,2577.4
1955.0,2481.0,2014-08-27 18:28:41,525.0,31.0,0.0,556.0,2619.75,232.19,0.0,2851.94
1956.0,2481.0,2014-09-25 13:50:02,540.0,54.0,0.0,594.0,2694.6,404.46,0.0,3099.06
1957.0,2481.0,2014-10-24 17:59:52,493.0,0.0,12.0,505.0,2460.07,0.0,97.44,2557.51
1958.0,2481.0,2014-11-23 05:33:34,503.0,0.0,12.0,515.0,2509.97,0.0,97.44,2607.41
1959.0,2481.0,2014-12-22 04:29:52,486.0,39.0,27.0,552.0,2425.14,292.11,219.24,2936.49
1960.0,2481.0,2015-01-20 02:12:27,512.0,16.0,8.0,536.0,2554.88,119.84,64.96,2739.68
1961.0,2481.0,2015-02-18 13:46:30,505.0,0.0,0.0,505.0,2519.95,0.0,0.0,2519.95
1962.0,2481.0,2015-03-19 23:27:29,516.0,0.0,8.0,524.0,2574.84,0.0,64.96,2639.8
1963.0,2481.0,2015-04-18 10:26:16,481.0,12.0,17.0,510.0,2400.19,89.88,138.04,2628.11
1964.0,2481.0,2015-05-18 20:38:57,510.0,21.0,110.0,641.0,2544.9,157.29,893.2,3595.39
1965.0,2481.0,2015-06-16 09:37:19,508.0,35.0,0.0,543.0,2534.92,262.15,0.0,2797.07
1966.0,2481.0,2015-07-15 18:40:44,498.0,19.0,12.0,529.0,2485.02,142.31,97.44,2724.77
1967.0,2481.0,2015-08-13 17:21:53,483.0,0.0,9.0,492.0,2410.17,0.0,73.08,2483.25
1968.0,2481.0,2015-09-11 14:49:46,838.0,0.0,23.0,861.0,4181.62,0.0,186.76,4368.38
1969.0,2481.0,2015-10-11 20:38:59,482.0,4.0,43.0,529.0,2405.18,29.96,349.16,2784.3
1970.0,2481.0,2015-11-09 21:21:34,600.0,0.0,277.0,877.0,2994.0,0.0,2249.24,5243.24
1971.0,2481.0,2015-12-08 07:16:54,144.0,7.0,104.0,255.0,718.56,52.43,844.48,1615.47
1972.0,2481.0,2016-01-06 07:36:07,507.0,6.0,0.0,513.0,2529.93,44.94,0.0,2574.87
1973.0,2481.0,2016-02-04 09:24:33,486.0,18.0,0.0,504.0,2425.14,134.82,0.0,2559.96
1974.0,2481.0,2016-03-04 12:06:44,501.0,0.0,36.0,537.0,2499.99,0.0,292.32,2792.31
1975.0,2481.0,2016-04-03 16:57:12,505.0,7.0,0.0,512.0,2519.95,52.43,0.0,2572.38
1976.0,2481.0,2016-05-02 14:08:14,498.0,0.0,8.0,506.0,2485.02,0.0,64.96,2549.98
1977.0,2481.0,2016-06-01 15:44:57,338.0,24.0,0.0,362.0,1686.62,179.76,0.0,1866.38
1978.0,2481.0,2016-07-01 19:36:06,496.0,15.0,13.0,524.0,2475.04,112.35,105.56,2692.95
1979.0,2481.0,2016-07-31 11:45:55,502.0,10.0,0.0,512.0,2504.98,74.9,0.0,2579.88
1980.0,2481.0,2016-08-29 18:45:19,497.0,20.0,4.0,521.0,2480.03,149.8,32.48,2662.31
1981.0,2481.0,2016-09-28 11:34:43,499.0,51.0,14.0,564.0,2490.01,381.99,113.68,2985.68
1982.0,2481.0,2016-10-28 07:16:36,479.0,13.0,4.0,496.0,2390.21,97.37,32.48,2520.06
1983.0,2481.0,2016-11-27 12:18:56,499.0,10.0,4.0,513.0,2490.01,74.9,32.48,2597.39
1984.0,2481.0,2016-12-27 11:21:56,379.0,0.0,12.0,391.0,1891.21,0.0,97.44,1988.65
1985.0,2491.0,2016-11-11 19:41:37,541.0,0.0,15.0,556.0,2699.59,0.0,121.8,2821.39
1986.0,2491.0,2016-12-11 01:01:42,511.0,11.0,5.0,527.0,2549.89,82.39,40.6,2672.88
1987.0,2501.0,2016-03-21 19:13:54,637.0,8.0,10.0,655.0,3178.63,59.92,81.2,3319.75
1988.0,2501.0,2016-04-19 18:38:35,498.0,10.0,25.0,533.0,2485.02,74.9,203.0,2762.92
1989.0,2501.0,2016-05-19 04:41:06,492.0,23.0,6.0,521.0,2455.08,172.27,48.72,2676.07
1990.0,2501.0,2016-06-17 02:07:07,483.0,12.0,6.0,501.0,2410.17,89.88,48.72,2548.77
1991.0,2501.0,2016-07-16 22:36:21,507.0,0.0,32.0,539.0,2529.93,0.0,259.84,2789.77
1992.0,2501.0,2016-08-15 00:32:04,508.0,0.0,0.0,508.0,2534.92,0.0,0.0,2534.92
1993.0,2501.0,2016-09-13 07:39:47,495.0,8.0,0.0,503.0,2470.05,59.92,0.0,2529.97
1994.0,2501.0,2016-10-13 05:56:30,0.0,0.0,5.0,5.0,0.0,0.0,40.6,40.6
1995.0,2501.0,2016-11-11 19:06:28,513.0,0.0,0.0,513.0,2559.87,0.0,0.0,2559.87
1996.0,2501.0,2016-12-10 18:00:23,497.0,8.0,24.0,529.0,2480.03,59.92,194.88,2734.83
1997.0,2511.0,2016-06-15 10:32:41,503.0,5.0,0.0,508.0,2509.97,37.45,0.0,2547.42
1998.0,2511.0,2016-07-15 21:05:09,491.0,29.0,0.0,520.0,2450.09,217.21,0.0,2667.3
1999.0,2511.0,2016-08-13 15:35:35,496.0,10.0,32.0,538.0,2475.04,74.9,259.84,2809.78
2000.0,2511.0,2016-09-12 15:48:56,492.0,15.0,8.0,515.0,2455.08,112.35,64.96,2632.39
2001.0,2511.0,2016-10-12 02:22:50,502.0,7.0,19.0,528.0,2504.98,52.43,154.28,2711.69
2002.0,2511.0,2016-11-11 00:27:50,433.0,4.0,13.0,450.0,2160.67,29.96,105.56,2296.19
2003.0,2511.0,2016-12-11 09:42:54,499.0,34.0,15.0,548.0,2490.01,254.66,121.8,2866.47
2004.0,2521.0,2016-05-14 23:10:09,509.0,6.0,24.0,539.0,2539.91,44.94,194.88,2779.73
2005.0,2521.0,2016-06-13 22:18:56,497.0,0.0,6.0,503.0,2480.03,0.0,48.72,2528.75
2006.0,2521.0,2016-07-12 02:56:11,893.0,11.0,16.0,920.0,4456.07,82.39,129.92,4668.38
2007.0,2521.0,2016-08-11 14:12:10,0.0,14.0,11.0,25.0,0.0,104.86,89.32,194.18
2008.0,2521.0,2016-09-09 23:11:39,491.0,0.0,82.0,573.0,2450.09,0.0,665.84,3115.93
